,date,link,title,length,transcribed
220,2017-11-18,https://www.youtube.com/watch?v=Ft20SBrj_gE,飯食って寝る,1340,-1
221,2017-11-25,https://www.youtube.com/watch?v=z9hX-ZF2kqM,雑談,6571,-1
222,2017-12-01,https://www.youtube.com/watch?v=eu-nWFBTnWw,雑談,3333,-1
223,2017-12-24,https://www.youtube.com/watch?v=XfQAr_uOifE,雑談,4981,-1
224,2017-12-27,https://www.youtube.com/watch?v=tg4wEQpY9DI,年末スペシャル雑談,13734,-1
225,2017-12-28,https://www.youtube.com/watch?v=s2uJGv-HVug,皆の知識を,2720,-1
226,2021-08-29,https://www.youtube.com/watch?v=dl0_719eI9o,【ch】うんこちゃん『加藤純一感謝祭のMADを見る枠』【2018/01/04-05】,8281,-1
227,2021-10-14,https://www.youtube.com/watch?v=ELE2KA4s8pk,【ch】うんこちゃん『発声』【2018/01/10】,10676,-1
228,2021-09-21,https://www.youtube.com/watch?v=KU8cJOz_8LE,【ch】うんこちゃん『ハイパー雑談』【2018/01/13-14】,11157,-1
229,2021-08-27,https://www.youtube.com/watch?v=RCTQCVIotdk,【ch】うんこちゃん『マカオから帰ってきました(コメ有)』【2018/10/02】,3124,-1
230,2021-10-06,https://www.youtube.com/watch?v=ZKR073_ebo0,【TWC】うんこちゃん『飯買いに行く配信』【2018/02/13】,1487,-1
231,2021-10-06,https://www.youtube.com/watch?v=NgJqV2KYg44,【ch】うんこちゃん『帰ってきた飯を食う放送』【2018/02/13】,4862,-1
232,2019-01-03,https://www.youtube.com/watch?v=rDmZFLwlHQ0,雑談,8672,-1
233,2019-01-07,https://www.youtube.com/watch?v=ImNZejgwIcY,正月気分も抜けたな,1481,-1
234,2019-01-07,https://www.youtube.com/watch?v=IbnJrQXdmoc,正月気分も抜けたな,3406,-1
235,2019-01-07,https://www.youtube.com/watch?v=Bw9nCF7qwd0,正月気分も抜けたな,115,-1
236,2019-01-07,https://www.youtube.com/watch?v=0LWaV9xPk7Y,正月気分も抜けたな,3569,-1
237,2021-08-28,https://www.youtube.com/watch?v=9qiYeT0ERTs,【ch】うんこちゃん『雑談』【2019/01/11-12】,18977,-1
238,2021-12-29,https://www.youtube.com/watch?v=7EvPYJxw-uo,【ch】うんこちゃん『雑談』【2019/01/13】,3569,-1
239,2021-10-18,https://www.youtube.com/watch?v=FnZWRGvNmhU,【ch】うんこちゃん『ちょっと話す』【2019/01/20-21】,14195,-1
240,2021-08-24,https://www.youtube.com/watch?v=mmWMmGnBTNA,【ch】うんこちゃん『ボヘミアンラプソディー見てきた』2/2【2019/01/23】,22664,-1
241,2021-08-24,https://www.youtube.com/watch?v=ubWfQLVy1vU,【ch】うんこちゃん『ボヘミアンラプソディー見てきた』1/2【2019/01/23】,22464,-1
242,2021-08-27,https://www.youtube.com/watch?v=nZ6ZBIrl0hM,【ch】うんこちゃん『カメラを君立てる枠』【2019/02/04-05】,9926,-1
243,2021-08-29,https://www.youtube.com/watch?v=3Q9Cq4UyvPg,【ch】うんこちゃん『雑談』【2019/02/01】,17084,-1
244,2021-08-29,https://www.youtube.com/watch?v=Tf9vyEq3yq8,【ch】うんこちゃん『孤独』【2019/02/06】,29051,-1
245,2021-08-30,https://www.youtube.com/watch?v=GfTgKnkZ-to,【ch】うんこちゃん『飲む』【2019/02/09】,6992,-1
246,2021-08-26,https://www.youtube.com/watch?v=cI7DbhRnQZo,【ch】うんこちゃん『カラオケ純一(コメ有)』【2019/02/10】,11452,-1
247,2022-01-16,https://www.youtube.com/watch?v=9GcBL92gxQo,【ch】うんこちゃん『雑談』【2019/02/12】,5399,-1
248,2021-09-29,https://www.youtube.com/watch?v=GxD0BMD7O7Q,【ch】うんこちゃん『雑(雑談部分)』【2019/02/14-15】,22811,-1
249,2022-01-19,https://www.youtube.com/watch?v=9ZNYB4HN6kI,【ch】うんこちゃん『飯を食う』【2019/02/16-17】,7137,-1
250,2021-12-30,https://www.youtube.com/watch?v=THUe8p5Z31g,【ch】うんこちゃん『何かやる』【2019/02/17】,5478,-1
251,2022-02-03,https://www.youtube.com/watch?v=Spmx6TOw05c,【ch】うんこちゃん『ピザを食う』【2019/02/18】,2878,-1
252,2022-01-29,https://www.youtube.com/watch?v=MaCozzb0VqA,【ch】うんこちゃん『迷い中』【2019/02/19-20】,6273,-1
253,2021-03-12,https://www.youtube.com/watch?v=x33QoluuAvA,【ch】うんこちゃん『雑談』【2019/02/25-26】,13979,-1
254,2021-03-12,https://www.youtube.com/watch?v=i0wx29GivZo,【ch】うんこちゃん『寝る前』【2019/02/23】,1489,-1
255,2021-03-13,https://www.youtube.com/watch?v=afuQrS-XWcY,【ch】うんこちゃん『ちょっと話して寝る男』【2019/02/27-28】,2243,-1
256,2021-03-13,https://www.youtube.com/watch?v=BECkL5oIPeY,【TWC】うんこちゃん『ネット繋げる放送　その1』【2019/02/28-03/01】,1263,-1
257,2021-03-14,https://www.youtube.com/watch?v=-ZSLqtwIuuA,【TWC】うんこちゃん『ネット繋げる放送　その2』【2019/03/01】,1399,-1
258,2021-03-14,https://www.youtube.com/watch?v=C2monbgHcdM,【TWC】うんこちゃん『雑談(3枠目)』【2019/03/01】,8256,-1
259,2021-11-09,https://www.youtube.com/watch?v=zHwoEKVbQ_4,【ch】うんこちゃん『雑談』【2019/03/04-05】,6649,-1
260,2021-09-01,https://www.youtube.com/watch?v=_EETca0g1Pg,【ch】うんこちゃん『暇』【2019/03/09】,20627,-1
261,2021-03-16,https://www.youtube.com/watch?v=MXTAdOUnCfg,【ch】うんこちゃん『雑談』【2019/03/13】,13727,-1
262,2021-03-17,https://www.youtube.com/watch?v=ddD3vA7lmOM,【ch】うんこちゃん『雑談』【2019/03/16】,6949,-1
263,2021-03-17,https://www.youtube.com/watch?v=rNyJ_7v8dmc,【ch】うんこちゃん『雑談』【2019/03/18】,7184,-1
264,2021-03-19,https://www.youtube.com/watch?v=gvXBsBnt_9k,【ch】うんこちゃん『雑談して寝る』【2019/03/23】,4492,-1
265,2021-03-19,https://www.youtube.com/watch?v=f-ZcYYBwL2Y,【ch】うんこちゃん『雑談』【2019/03/26】,10799,-1
266,2021-03-21,https://www.youtube.com/watch?v=MQ1fqEdoiUY,【ch】うんこちゃん『雑談』【2019/04/04】,7867,-1
267,2021-03-22,https://www.youtube.com/watch?v=ycAWB1jRC7s,【ch】うんこちゃん『雑談」』【2019/04/06】,3480,-1
268,2021-03-22,https://www.youtube.com/watch?v=HygHNmjq9hE,【ch】うんこちゃん『テスト』【2019/04/11】,5226,-1
269,2021-03-23,https://www.youtube.com/watch?v=itMXCHwUCS0,【ch】うんこちゃん『いぇすと』【2019/04/11】,1760,-1
270,2021-10-07,https://www.youtube.com/watch?v=SaNj8AqOuy8,【ch】うんこちゃん『雑談』【2019/04/12】,12170,-1
271,2021-03-24,https://www.youtube.com/watch?v=j0GQ8OdWILk,【ch】うんこちゃん『雑談』【2019/04/14】,6417,-1
272,2021-03-24,https://www.youtube.com/watch?v=b6ReY4VQwhk,【ch】うんこちゃん『朝』【2019/04/16】,1800,-1
273,2021-03-24,https://www.youtube.com/watch?v=Ph7hNzsR7BE,【ch】うんこちゃん『朝2』【2019/04/16】,17853,-1
274,2021-03-25,https://www.youtube.com/watch?v=Pv463IyUyQ8,【CH】うんこちゃん『やぁ』【2019/04/19】,1671,-1
275,2021-09-02,https://www.youtube.com/watch?v=6yxYAdgOFyE,【ch】うんこちゃん『やぁ』【2019/04/20】,8367,-1
276,2021-03-25,https://www.youtube.com/watch?v=B1D56z1Tqdk,【ch】うんこちゃん『おいす』【2019/04/20】,8345,-1
277,2021-03-26,https://www.youtube.com/watch?v=18JvhKKxUf0,【ch】うんこちゃん『雑談』【2019/04/23】,5238,-1
278,2021-03-29,https://www.youtube.com/watch?v=-g6yHVovq0Y,【ch】うんこちゃん『雨うざし』【2019/04/24】,4798,-1
279,2021-03-29,https://www.youtube.com/watch?v=jWzdRoASuKc,【TWC】うんこちゃん『超会議2019 DAY1後の配信』1/2【2019/04/27】,7155,-1
280,2021-03-29,https://www.youtube.com/watch?v=c6vlGsjhnls,【TWC】うんこちゃん『超会議2019 DAY1後の配信』2/2【2019/04/27-28】,3008,-1
281,2021-03-31,https://www.youtube.com/watch?v=thWTeFbGzjo,【CH】うんこちゃん『30分雑談して寝る』【2019/04/30】,5054,-1
282,2021-04-03,https://www.youtube.com/watch?v=e36UGaRgnNk,【ch】うんこちゃん『るーるきめえる』【2019/05/03】,293,-1
283,2021-12-09,https://www.youtube.com/watch?v=25SSnj8dGu8,【ch】うんこちゃん『丸めた雑談』【2019/05/04-05】,1679,-1
284,2021-11-15,https://www.youtube.com/watch?v=Qs8rXXKFhqs,【ch】うんこちゃん『寝る前に』【2019/05/06】,1255,-1
285,2021-04-05,https://www.youtube.com/watch?v=lS60fsjWNFw,【ch】うんこちゃん『雑談』【2019/05/07-08】,16888,-1
286,2021-04-06,https://www.youtube.com/watch?v=nE9i4Pm7XdU,【ch】うんこちゃん『何やるか決める』【2019/05/09】,2911,-1
287,2021-04-06,https://www.youtube.com/watch?v=-EwF20Qmm-c,【TWC】うんこちゃん『新居から配信』【2019/05/19-20】,10378,-1
288,2021-04-08,https://www.youtube.com/watch?v=oMlMcL_jqR8,【ch】うんこちゃん『ネットつながった』【2019/05/20】,79,-1
289,2021-04-08,https://www.youtube.com/watch?v=EzN4FLOU1o8,【ch】うんこちゃん『復活』【2019/05/20】,10433,-1
290,2021-04-08,https://www.youtube.com/watch?v=33pXViqrLek,【ch】うんこちゃん『遅くなった。』【2019/05/22】,19796,-1
291,2021-04-09,https://www.youtube.com/watch?v=N5btlzvbnuM,【ch】うんこちゃん『さらにテスト』Part【2019/05/23-24】,7106,-1
292,2021-04-09,https://www.youtube.com/watch?v=rEuDbrbK3as,【ch】うんこちゃん『テスト』【2019/05/25】,473,-1
293,2021-04-09,https://www.youtube.com/watch?v=gE0M0f8XfkI,【ch】うんこちゃん『マイクをかった(雑談部分)』【2019/05/25】,1931,-1
294,2021-04-09,https://www.youtube.com/watch?v=8ul6Yh5Xol0,【ch】うんこちゃん『ゲーム買うマン』【2019/05/26】,2405,-1
295,2021-04-10,https://www.youtube.com/watch?v=d2Rrcotp60E,【ch】うんこちゃん『ﾔﾙｹﾞﾑｷﾒﾙ』【2019/05/25】,3260,-1
296,2021-04-11,https://www.youtube.com/watch?v=px2orFuY3Ac,【ch】うんこちゃん『決める』【2019/05/26】,6116,-1
297,2021-04-12,https://www.youtube.com/watch?v=VoxR0F5BVWI,【ch】うんこちゃん『相談』【2019/05/28】,14346,-1
298,2021-04-13,https://www.youtube.com/watch?v=q2LSDNoRq_o,【ch】うんこちゃん『話す』【2019/05/31】,8839,-1
299,2021-04-14,https://www.youtube.com/watch?v=JTKBhR-omR0,【TWC】うんこちゃん『これからはツイキャスでやります』1/3【2019/06/04】,1625,-1
300,2021-04-14,https://www.youtube.com/watch?v=6pxD7aEUVtc,【TWC】うんこちゃん『これからはツイキャスでやります』2/3【2019/06/04】,3556,-1
301,2021-04-14,https://www.youtube.com/watch?v=1vS6QREn4F4,【TWC】うんこちゃん『これからはツイキャスでやります』3/3【2019/06/04】,6958,-1
302,2021-04-15,https://www.youtube.com/watch?v=HIIyZJ0yFIs,【TWC】うんこちゃん『雑談して寝る男』【2019/06/06-07】,8038,-1
303,2021-04-16,https://www.youtube.com/watch?v=MvFIJ47vdEA,【TWC】うんこちゃん『OBSテスト配信』【2019/06/07】,12818,-1
304,2021-04-16,https://www.youtube.com/watch?v=WreVK3gSOqU,【TWC】うんこちゃん『雑談』【2019/06/09】,10920,-1
305,2021-04-17,https://www.youtube.com/watch?v=dIcpE9xmQi4,【TWC】うんこちゃん『納得いかん』【2019/06/10】,1318,-1
306,2021-04-17,https://www.youtube.com/watch?v=_93LGMGub6w,【TWC】うんこちゃん『すぐおわる』【2019/06/11】,1372,-1
307,2021-04-18,https://www.youtube.com/watch?v=GIAU2ia506I,【ch】うんこちゃん『眠れない(雑談部分1/2)』【2019/06/13】,7577,-1
308,2021-04-18,https://www.youtube.com/watch?v=cL1v80MfDSA,【ch】うんこちゃん『眠れない(雑談部分2/2)』【2019/06/13】,2856,-1
309,2021-04-20,https://www.youtube.com/watch?v=d2qUvNqW0CU,【ch】うんこちゃん『スイッチのコントローラーが充電できるまで雑談』【2019/06/14】,2626,-1
310,2021-04-20,https://www.youtube.com/watch?v=9_CisxCgBlY,【ch】うんこちゃん『あざす１』【2019/06/15】,19919,-1
311,2021-04-21,https://www.youtube.com/watch?v=Y__jmQYZaww,【ch】うんこちゃん『雑談』【2019/06/19】,864,-1
312,2021-04-23,https://www.youtube.com/watch?v=9hSYZUrroFg,【ch】うんこちゃん『ざす２』【2019/06/20】,3582,-1
313,2021-10-23,https://www.youtube.com/watch?v=5LIJ4Yive9A,【ch】うんこちゃん『寝る前に話す事とする』【2019/06/24-25】,16629,-1
314,2021-10-27,https://www.youtube.com/watch?v=-D3p-C6uhqo,【ch】うんこちゃん『やぁ！』【2019/06/27】,3391,-1
315,2021-04-27,https://www.youtube.com/watch?v=fmKNnVu58VE,【ch】うんこちゃん『11時まで暇つぶしする』【2019/06/28】,1809,-1
316,2021-05-01,https://www.youtube.com/watch?v=G9MEdiani40,【ch】うんこちゃん『新しいPCのテスト』【2019/07/04】,1198,-1
317,2021-05-03,https://www.youtube.com/watch?v=MGZWVmhNxv4,【ch】うんこちゃん『暇をつぶす男』【2019/07/07】,5817,-1
318,2021-09-23,https://www.youtube.com/watch?v=u3c3ZhB9BfY,【ch】うんこちゃん『加藤純一美術館の詳細を決める』【2019/07/08】,3053,-1
319,2021-05-04,https://www.youtube.com/watch?v=ljw6icbEyB0,【ch】うんこちゃん『雑談』【2019/07/12】,11731,-1
320,2021-05-04,https://www.youtube.com/watch?v=XsDVwEMGzwE,【ch】うんこちゃん『寝る前に』【2019/07/13】,12048,-1
321,2021-05-04,https://www.youtube.com/watch?v=YRg6o86FkPk,【ch】うんこちゃん『暇つぶし男』【2019/07/13】,5453,-1
322,2021-05-05,https://www.youtube.com/watch?v=Ep2nFH4uZu8,【ch】うんこちゃん『3連休(雑談部分)』【2019/07/15】,1012,-1
323,2021-05-08,https://www.youtube.com/watch?v=G7Qim2oHJqU,【ch】うんこちゃん『ニコ生で疲労をいやす』【2019/07/21】,6553,-1
324,2021-05-09,https://www.youtube.com/watch?v=RKj-UkeVAas,【ch】うんこちゃん『配信中に風邪を治します』【2019/07/21】,5120,-1
325,2021-05-10,https://www.youtube.com/watch?v=YjP-Sgbpxtw,【ch】うんこちゃん『やぁ』【2019/07/23】,1137,-1
326,2021-05-12,https://www.youtube.com/watch?v=7sgvfNnaZrc,【ch】うんこちゃん『夏』【2019/07/28】,4799,-1
327,2021-05-13,https://www.youtube.com/watch?v=Xd_mj4Yd9pk,【ch】うんこちゃん『酷暑』【2019/08/01】,6750,-1
328,2021-11-10,https://www.youtube.com/watch?v=geYM-o8zQDE,【ch】うんこちゃん『中学生と話す。』【2019/08/05】,2017,-1
329,2021-05-14,https://www.youtube.com/watch?v=Juvq8XnZwH8,【ch】うんこちゃん『雑談』【2019/08/06】,4393,-1
330,2021-05-14,https://www.youtube.com/watch?v=RE5FfNG3mCg,【ch】うんこちゃん『飯を食う』【2019/08/08】,2086,-1
331,2021-05-20,https://www.youtube.com/watch?v=iuknZ29W2Kc,【ch】うんこちゃん『や』【2019/08/14】,7778,-1
332,2021-05-20,https://www.youtube.com/watch?v=Xpg7b71A4RU,【ch】うんこちゃん『あ』【2019/08/12】,1797,-1
333,2021-12-09,https://www.youtube.com/watch?v=KhjkIflBvT8,【ch】うんこちゃん『カブトムシ眺める枠』【2019/08/16】,1270,-1
334,2021-05-21,https://www.youtube.com/watch?v=jW2KCNiEPJQ,【ch】うんこちゃん『臨時放送』【2019/08/17】,196,-1
335,2021-05-22,https://www.youtube.com/watch?v=wZSUR4aT1Vs,【ch】うんこちゃん『雑談』【2019/08/16-17】,15404,-1
336,2021-05-24,https://www.youtube.com/watch?v=5IZ7t8twduE,【ch】うんこちゃん『風邪ひいた』【2019/08/25】,5428,-1
337,2021-08-31,https://www.youtube.com/watch?v=PFlTn1FrURI,【ch】うんこちゃん『復活』【2019/08/26】,2592,-1
338,2021-05-25,https://www.youtube.com/watch?v=tgH03rM5oYk,【ch】うんこちゃん『ゲーム部でやるゲーム決める』【2019/08/26】,3234,-1
339,2021-05-26,https://www.youtube.com/watch?v=7A1s81CCPag,【ch】うんこちゃん『やぁ(雑談部分)』【2019/08/28-29】,25033,-1
340,2021-10-24,https://www.youtube.com/watch?v=H9QTCYrr80w,【ch】うんこちゃん『飲む(雑談部分)』2/2【2019/08/30-31】,12636,-1
341,2021-10-24,https://www.youtube.com/watch?v=xKy5m08N4is,【ch】うんこちゃん『飲む(雑談部分)』1/2【2019/08/30-31】,4635,-1
342,2021-10-19,https://www.youtube.com/watch?v=Wx2ygG0uCWI,【ch】うんこちゃん『やぁ(雑談部分)』【2019/09/05-06】,7119,-1
343,2021-05-29,https://www.youtube.com/watch?v=Tec7Cce8AXM,【ch】うんこちゃん『最近買った服を皆に評価してもらう枠』【2019/08/31】,1728,-1
344,2021-05-29,https://www.youtube.com/watch?v=s6juAQkPTs4,【ch】うんこちゃん『9時まで暇つぶし(雑談部分)』【2019/09/07】,932,-1
345,2021-05-31,https://www.youtube.com/watch?v=1feP1RIwbNs,【ch】うんこちゃん『帰宅(雑談部分)』【2019/09/13】,1756,-1
346,2021-05-31,https://www.youtube.com/watch?v=X6Q2hjGnoQ0,【ch】うんこちゃん『1分で終わるぞ』【2019/09/10】,53,-1
347,2021-06-01,https://www.youtube.com/watch?v=1WTe6L-GpFU,【ch】うんこちゃん『帰宅(ゲーム探しBTG部分)』【2019/09/13】,4404,-1
348,2021-06-05,https://www.youtube.com/watch?v=HmGqIMcGKcA,【ch】うんこちゃん『やぁ』【2019/09/24-25】,21980,-1
349,2021-06-06,https://www.youtube.com/watch?v=fEu60CGobSI,【ch】うんこちゃん『雑談』【2019/09/26】,7010,-1
350,2021-06-06,https://www.youtube.com/watch?v=srXtcFKDaC8,【ch】うんこちゃん『テスト』【2019/09/26】,211,-1
351,2021-06-08,https://www.youtube.com/watch?v=0deKixWKkmE,【ch】うんこちゃん『カブトムシが息を引き取ったぞ！放送』【2019/10/02-03】,5974,-1
352,2021-08-31,https://www.youtube.com/watch?v=kMb_X_HgKVs,【ch】うんこちゃん『帰宅』【2019/10/06】,11324,-1
353,2021-06-09,https://www.youtube.com/watch?v=Ngi6WJJ_P6Y,【ch】うんこちゃん『体調や良し』【2019/10/06-07】,21299,-1
354,2021-12-08,https://www.youtube.com/watch?v=agUOECWDZVU,【ch】うんこちゃん『だら～』【2019/10/11】,22825,-1
355,2021-06-10,https://www.youtube.com/watch?v=5gP2Aks9zOE,【ch】うんこちゃん『三連休前の金曜日』【2019/10/12】,31651,-1
356,2021-10-03,https://www.youtube.com/watch?v=T7jB57uT5BU,【ch】うんこちゃん『地獄(雑談部分)』【2019/10/14-15】,3837,-1
357,2021-06-14,https://www.youtube.com/watch?v=a_N8gsr8vK0,【ch】うんこちゃん『ジャイアンツ応援する』【2019/10/23】,11322,-1
358,2021-06-15,https://www.youtube.com/watch?v=6hRNDWWfDJM,【ch】うんこちゃん『a(雑談部分)』【2019/10/24】,18384,-1
359,2021-06-15,https://www.youtube.com/watch?v=LExrm5FvpLE,【ch】うんこちゃん『ヘルプ』【2019/10/25】,5390,-1
360,2021-06-17,https://www.youtube.com/watch?v=ZIky5rPdgKw,【ch】うんこちゃん『到着を待つ』【2019/10/25】,1800,-1
361,2021-09-20,https://www.youtube.com/watch?v=X30PyNaqlb8,【ch】うんこちゃん『すぐ寝る』【2019/10/31】,18360,-1
362,2021-06-19,https://www.youtube.com/watch?v=ezC-yUKUkfg,【ch】うんこちゃん『暇つぶし』【2019/11/07-08】,15146,-1
363,2021-06-20,https://www.youtube.com/watch?v=929lPEpPmOE,【イベント】うんこちゃん『第８回加藤純一ライブ『くっちゃべ』』【2019/11/08】,8198,-1
364,2021-06-22,https://www.youtube.com/watch?v=HAP1Hxtg6qU,【ch】うんこちゃん『同時配信』【2019/11/15】,2901,-1
365,2021-06-23,https://www.youtube.com/watch?v=dkY9XE-rqQM,【ch】うんこちゃん『2時間暇(ゲーム探しどすこいの壁)』【2019/11/18】,1047,-1
366,2021-06-25,https://www.youtube.com/watch?v=8ymfiDpm_XY,【ch】うんこちゃん『あ』【2019/11/19】,1709,-1
367,2021-06-26,https://www.youtube.com/watch?v=WukYoBX--cs,【ch】うんこちゃん『目を覚ます放送』【2019/11/23】,4596,-1
368,2021-06-30,https://www.youtube.com/watch?v=IHUkm4tiTss,【ch】うんこちゃん『暇つぶし』【2019/11/25】,11757,-1
369,2021-06-30,https://www.youtube.com/watch?v=B6FJ-lRgda0,【TWC】うんこちゃん『マカオから荷造り配信』【2019/11/28】,1389,-1
370,2021-06-30,https://www.youtube.com/watch?v=rciO3hIwFFc,【ch】うんこちゃん『帰ってきました』【2019/11/30】,2335,-1
371,2021-07-04,https://www.youtube.com/watch?v=Oyf5UC1tLQs,【ch】うんこちゃん『一息』【2019/12/03-04】,7765,-1
372,2021-07-13,https://www.youtube.com/watch?v=fkaxcXqCaTU,【TWC】うんこちゃん『札幌から寝る前に』【2019/12/12】,8208,-1
373,2021-07-13,https://www.youtube.com/watch?v=L4KNVqcLEx0,うんこちゃん『第一回ねもうす裁判』【2019/12/12】,1800,-1
374,2021-07-14,https://www.youtube.com/watch?v=LPcygKrikKo,【TWC】うんこちゃん『さっぽろ』【2019/12/11】,8884,-1
375,2021-07-14,https://www.youtube.com/watch?v=byFf4t3ImPg,うんこちゃん『許さん』Part【2019/12/12-13】,2269,-1
376,2021-07-14,https://www.youtube.com/watch?v=2-KvtECCZ9I,うんこちゃん『雑』【2019/12/13】,9590,-1
377,2021-07-20,https://www.youtube.com/watch?v=F2fsB2FkTP0,【ch】うんこちゃん『雑談』【2019/12/16】,8803,-1
378,2021-07-24,https://www.youtube.com/watch?v=n2662v4dHtI,【ch】うんこちゃん『素晴らしい映画を見た。』【2019/12/22】,9679,-1
379,2021-07-31,https://www.youtube.com/watch?v=PwfLSRm59xM,【ch】うんこちゃん『朝(配信設定)』2/3【2019/12/26】,4910,-1
380,2021-07-31,https://www.youtube.com/watch?v=Gs_gLGMJ0TQ,【ch】うんこちゃん『瀬』【2019/12/29】,17136,-1
381,2020-12-28,https://www.youtube.com/watch?v=yLmERLx2kpo,【ch】うんこちゃん『雑談(全編)』【2020/01/02-03】,7874,-1
382,2021-01-02,https://www.youtube.com/watch?v=eHw6qwyOzw0,【ch】うんこちゃん『雑談』【2020/01/05】,20684,-1
383,2021-01-12,https://www.youtube.com/watch?v=I_jycycHwwA,【ch】うんこちゃん『今年の公約が早くも破られそう(雑談部分)』【2020/01/11】,496,-1
384,2021-01-23,https://www.youtube.com/watch?v=4eg-m2oSydA,【ch】うんこちゃん『５分雑談』【2020/01/12】,332,-1
385,2021-01-24,https://www.youtube.com/watch?v=lNuZGMxbJbM,【ch】うんこちゃん『かなし』【2020/01/13】,567,-1
386,2021-01-26,https://www.youtube.com/watch?v=z9V2cgM8Y74,【ch】うんこちゃん『ちょこっと』【2020/01/21】,20507,-1
387,2021-01-27,https://www.youtube.com/watch?v=vgOn-8Wxhq8,【ch】うんこちゃん『たわけが！！』【2020/01/23】,10795,-1
388,2021-01-27,https://www.youtube.com/watch?v=tgcYixFCxKs,【ch】うんこちゃん『おもろそうなゲーム見つける枠』【2020/01/23】,5768,-1
389,2021-01-28,https://www.youtube.com/watch?v=-voVS6PzfL8,【ch】うんこちゃん『朝暇すぎてやることがない(雑談部分)』【2020/01/31】,4001,-1
390,2021-01-30,https://www.youtube.com/watch?v=PTKFJLMg8jo,【ch】うんこちゃん『馬熱が再燃』【2020/02/07】,2540,-1
391,2021-01-31,https://www.youtube.com/watch?v=1P_F-XcsNdk,【ch】うんこちゃん『告知』【2020/02/07】,2895,-1
392,2021-01-31,https://www.youtube.com/watch?v=3Im6x_TpQy8,【ch】うんこちゃん『帰宅』【2020/02/07-08】,27149,-1
393,2021-02-01,https://www.youtube.com/watch?v=X_3hFb9G7ws,【ch】うんこちゃん『準備する』【2020/02/09】,3082,-1
394,2021-02-25,https://www.youtube.com/watch?v=r18zcRBizQo,【ch】うんこちゃん『.』【2020/02/19】,2107,-1
395,2021-02-14,https://www.youtube.com/watch?v=n82LwoxkFkU,【ch】うんこちゃん『暇つぶし男(雑談部分)』【2020/02/28】,15441,-1
396,2021-03-04,https://www.youtube.com/watch?v=z7dJKSdC0MM,【ch】うんこちゃん『9時からみんなで「トイストーリー」みよっか(コメ有)』【2020/02/28】,6829,-1
397,2021-03-17,https://www.youtube.com/watch?v=ZOgZEoyF7_Y,【ch】うんこちゃん『準備』【2020/03/01】,11949,-1
398,2021-03-18,https://www.youtube.com/watch?v=2hOMPIjzUb4,【ch】うんこちゃん『今起きた』【2020/03/05】,20817,-1
399,2021-03-18,https://www.youtube.com/watch?v=Zg3VXixRT0w,【ch】うんこちゃん『設定する』【2020/03/05】,1475,-1
400,2021-03-20,https://www.youtube.com/watch?v=RRS6GL8Q4lg,【ch】うんこちゃん『あ(雑談部分)』【2020/03/08-09】,6623,-1
401,2021-03-29,https://www.youtube.com/watch?v=-Q7_2cjuw9Q,【ch】うんこちゃん『起床(雑談部分)』【2020/03/12】,7821,-1
402,2021-04-06,https://www.youtube.com/watch?v=U9P3kLsUQQk,【ch】うんこちゃん『やぁ(雑談部分)』【2020/03/13-14】,18332,-1
403,2021-04-09,https://www.youtube.com/watch?v=vLuvE2nonmc,【ch】うんこちゃん『やったぞ！(雑談部分)』【2020/03/17】,2467,-1
404,2021-05-25,https://www.youtube.com/watch?v=wtj3dI9087E,【ch】うんこちゃん『復調の兆し(雑談部分)』【2020/03/22-23】,10757,-1
405,2021-04-29,https://www.youtube.com/watch?v=HAhQX88tADg,【ch】うんこちゃん『今はやりのマインクラフトというゲームをインストールします』【2020/03/24】,3408,-1
406,2021-06-02,https://www.youtube.com/watch?v=pCIiUMDIHgc,【ch】うんこちゃん『朝の雑談』【2020/03/31】,9591,-1
407,2021-01-11,https://www.youtube.com/watch?v=OLXs3oq9GKI,【ch】うんこちゃん『バイオ3ダウンロード放送』【2020/04/04】,6489,-1
408,2021-06-11,https://www.youtube.com/watch?v=Q8Ac8WyGAhQ,【ch】うんこちゃん『悩み』【2020/04/07】,13250,-1
409,2021-01-13,https://www.youtube.com/watch?v=JEHyGaPBvDE,【ch】うんこちゃん『人生最後の一服配信』【2020/04/16】,518,-1
410,2021-07-05,https://www.youtube.com/watch?v=x27GxSYlRYM,【ch】うんこちゃん『ﾍﾟ』【2020/04/17】,3758,-1
411,2021-06-15,https://www.youtube.com/watch?v=1orFUp8roUU,【ch】うんこちゃん『耐える男』【2020/04/18】,5309,-1
412,2021-01-16,https://www.youtube.com/watch?v=TZoxWmojU24,【ch】うんこちゃん『顔出し雑談。(コメ有)』【2020/04/22】,7952,-1
413,2021-01-16,https://www.youtube.com/watch?v=cP2PIKJquJQ,【ch】うんこちゃん『マイクラやる準備』【2020/04/23】,9022,-1
414,2021-01-28,https://www.youtube.com/watch?v=32rA9WGjarg,【ch】うんこちゃん『ツイッチのアカウント作る枠』【2020/06/18】,1947,-1
415,2021-01-28,https://www.youtube.com/watch?v=24fo-aop5w4,【Twitch】うんこちゃん『test(雑談部分)』【2020/06/18】,1392,-1
416,2020-09-25,https://www.youtube.com/watch?v=_2mfAju5Dmk,【ch】加藤純一発狂の一部始終【2020/09/25】,9459,-1
417,2020-09-25,https://www.youtube.com/watch?v=ZkS09mlIMsQ,【ch】うんこちゃん『ラスト』【2020/09/25】,817,-1
